incident_id,incident_category,optimal_time_mins
1898,transport,5.546744146760006
1899,security,4.203174998558676
1900,fire_disaster,7.330336468069267
1901,healthcare,2.504764102047577
1902,healthcare,6.852006029192355
1903,healthcare,1.7935805966063847
1904,transport,5.375204947726737
1905,healthcare,3.4977118828095697
1906,fire_disaster,0.7563490282326248
1907,healthcare,4.791963083211578
1908,healthcare,1.373176208843755
1909,security,3.538254329390502
1910,fire_disaster,6.886269194799661
1911,transport,8.242939936408066
1912,security,1.8502713890853433
1913,security,8.258702381583458
1914,healthcare,2.825560528462957
1915,healthcare,4.2118930982738165
1916,security,3.21734455249104
1917,transport,11.344277592279708
1918,security,11.322176865228473
1919,healthcare,0.6391485857411268
1920,security,1.8077676233756323
1921,security,22.018880782405024
1922,transport,6.91473855506839
1923,security,2.4856343722543257
1924,fire_disaster,10.895557557761496
1925,healthcare,5.1946815129124415
1926,healthcare,2.2183525915847624
1927,transport,7.286777102040083
1928,healthcare,1.5981141962892964
1929,security,3.486937008083343
1930,healthcare,3.570420436478852
1931,fire_disaster,7.6967411104151635
1932,transport,16.04019892886058
1933,security,6.501737024196982
1934,security,0.7240480042328236
1935,security,12.833520096708432
1936,transport,7.789959139911177
1937,security,7.5416842203206365
1938,security,5.248408479435936
1939,healthcare,1.7816478811376946
1940,security,6.6856275049604745
1941,security,8.895497930818157
1942,transport,8.364987188055869
1943,healthcare,10.649321730921724
1944,fire_disaster,7.752330515760134
1945,security,11.71130546980132
1946,healthcare,2.3875630332426474
1947,security,12.593858475699351
1948,security,9.464128181172152
1949,security,10.25149043988563
1950,fire_disaster,5.629956645238571
1951,security,3.337246493251344
1952,healthcare,1.2189829343249514
1953,security,2.45096464682607
1954,security,6.137013369669646
1955,fire_disaster,13.423585147303728
1956,healthcare,4.395921838232021
1957,healthcare,12.314594376764918
1958,healthcare,9.756029822094746
1959,healthcare,4.35992648604056
1960,healthcare,0.8192199079236311
1961,security,2.974501880801038
1962,security,12.684250445670683
1963,healthcare,3.170540752902754
1964,security,1.7923331031981309
1965,healthcare,6.2450167469052635
1966,security,3.107877848611685
1967,fire_disaster,6.707807826901576
1968,fire_disaster,7.499247432739934
1969,transport,6.7516880102764345
1970,security,2.940205323325182
1971,security,3.9754270303725945
1972,security,2.9961220933174304
1973,transport,5.89171371449883
1974,healthcare,5.609254919188491
1975,security,17.420320066906523
1976,healthcare,1.2679145278009492
1977,security,7.30345687162109
1978,security,8.935244501974411
1979,security,1.8380999629237562
1980,security,13.231811475912503
1981,transport,6.04794153703377
1982,security,8.328423362239867
1983,security,2.2872648762171632
1984,security,2.940205323325182
1985,transport,5.30425116314961
1986,security,2.8156019183256444
1987,transport,3.9335301529803486
1988,security,12.239484043648275
1989,transport,7.77197161227907
1990,security,8.253919731337794
1991,fire_disaster,8.870350627756128
1992,healthcare,0.7623877024746027
1993,fire_disaster,24.579400260182965
1994,healthcare,4.079766826869997
1995,transport,7.767595510618765
1996,security,4.22155267094686
1997,healthcare,8.42891714002364
1998,healthcare,10.235211584169626
1999,healthcare,0.9425241291690092
